Course,Section,Credits,Start Time,End Time,Day,Location
5750 - MATH 091 Elementary and Intermediate Algebra I,A   ,5.0,47,53,2,MON 203
5750 - MATH 091 Elementary and Intermediate Algebra I,A   ,5.0,47,53,3,MON 203
5750 - MATH 091 Elementary and Intermediate Algebra I,A   ,5.0,47,53,4,MON 203
5756 - MATH 091 Elementary and Intermediate Algebra I,AC1 ,5.0,68,81,1,IND 115
5756 - MATH 091 Elementary and Intermediate Algebra I,AC1 ,5.0,68,81,2,IND 115
5756 - MATH 091 Elementary and Intermediate Algebra I,AC1 ,5.0,68,81,3,IND 115
5756 - MATH 091 Elementary and Intermediate Algebra I,AC1 ,5.0,68,81,4,IND 115
5752 - MATH 091 Elementary and Intermediate Algebra I,B   ,5.0,54,60,1,IND 115
5752 - MATH 091 Elementary and Intermediate Algebra I,B   ,5.0,54,60,2,IND 115
5752 - MATH 091 Elementary and Intermediate Algebra I,B   ,5.0,54,60,3,IND 115
5752 - MATH 091 Elementary and Intermediate Algebra I,B   ,5.0,54,60,4,IND 115
5754 - MATH 091 Elementary and Intermediate Algebra I,C   ,5.0,61,67,1,RAI 351
5754 - MATH 091 Elementary and Intermediate Algebra I,C   ,5.0,61,67,2,RAI 351
5754 - MATH 091 Elementary and Intermediate Algebra I,C   ,5.0,61,67,3,RAI 351
5754 - MATH 091 Elementary and Intermediate Algebra I,C   ,5.0,61,67,4,RAI 351
5758 - MATH 091 Elementary and Intermediate Algebra I,D   ,5.0,68,74,1,BAK 109
5758 - MATH 091 Elementary and Intermediate Algebra I,D   ,5.0,68,74,2,BAK 109
5758 - MATH 091 Elementary and Intermediate Algebra I,D   ,5.0,68,74,3,BAK 109
5758 - MATH 091 Elementary and Intermediate Algebra I,D   ,5.0,68,74,4,BAK 109
5760 - MATH 091 Elementary and Intermediate Algebra I,E   ,5.0,75,81,1,MON 203
5760 - MATH 091 Elementary and Intermediate Algebra I,E   ,5.0,75,81,2,MON 203
5760 - MATH 091 Elementary and Intermediate Algebra I,E   ,5.0,75,81,3,MON 203
5760 - MATH 091 Elementary and Intermediate Algebra I,E   ,5.0,75,81,4,MON 203
5762 - MATH 091 Elementary and Intermediate Algebra I,HY2 ,5.0,68,74,2,RAI 351
5762 - MATH 091 Elementary and Intermediate Algebra I,HY2 ,5.0,68,74,4,RAI 351
5751 - MATH 091 Elementary and Intermediate Algebra I,MH  ,5.0,49,55,2,TYE 303
5751 - MATH 091 Elementary and Intermediate Algebra I,MH  ,5.0,49,55,4,TYE 303
5768 - MATH 091 Elementary and Intermediate Algebra I,S   ,5.0,103,116,1,MON 204
5768 - MATH 091 Elementary and Intermediate Algebra I,S   ,5.0,103,116,3,MON 204
5769 - MATH 091 Elementary and Intermediate Algebra I,T   ,5.0,117,130,2,RAI 351
5769 - MATH 091 Elementary and Intermediate Algebra I,T   ,5.0,117,130,4,RAI 351
5770 - MATH 092 Elementary and Intermediate Algebra II,A   ,5.0,47,53,1,BAK 109
5770 - MATH 092 Elementary and Intermediate Algebra II,A   ,5.0,47,53,2,BAK 109
5770 - MATH 092 Elementary and Intermediate Algebra II,A   ,5.0,47,53,3,BAK 109
5770 - MATH 092 Elementary and Intermediate Algebra II,A   ,5.0,47,53,4,BAK 109
5776 - MATH 092 Elementary and Intermediate Algebra II,AC2 ,5.0,68,81,1,IND 115
5776 - MATH 092 Elementary and Intermediate Algebra II,AC2 ,5.0,68,81,2,IND 115
5776 - MATH 092 Elementary and Intermediate Algebra II,AC2 ,5.0,68,81,3,IND 115
5776 - MATH 092 Elementary and Intermediate Algebra II,AC2 ,5.0,68,81,4,IND 115
5774 - MATH 092 Elementary and Intermediate Algebra II,B   ,5.0,54,60,1,MON 212
5774 - MATH 092 Elementary and Intermediate Algebra II,B   ,5.0,54,60,2,MON 212
5774 - MATH 092 Elementary and Intermediate Algebra II,B   ,5.0,54,60,3,MON 212
5774 - MATH 092 Elementary and Intermediate Algebra II,B   ,5.0,54,60,4,MON 212
5778 - MATH 092 Elementary and Intermediate Algebra II,C   ,5.0,68,74,1,MON 101
5778 - MATH 092 Elementary and Intermediate Algebra II,C   ,5.0,68,74,2,MON 101
5778 - MATH 092 Elementary and Intermediate Algebra II,C   ,5.0,68,74,3,MON 101
5778 - MATH 092 Elementary and Intermediate Algebra II,C   ,5.0,68,74,4,MON 101
5780 - MATH 092 Elementary and Intermediate Algebra II,D   ,5.0,68,74,1,BAK 209
5780 - MATH 092 Elementary and Intermediate Algebra II,D   ,5.0,68,74,2,BAK 209
5780 - MATH 092 Elementary and Intermediate Algebra II,D   ,5.0,68,74,3,BAK 209
5780 - MATH 092 Elementary and Intermediate Algebra II,D   ,5.0,68,74,4,BAK 209
5772 - MATH 092 Elementary and Intermediate Algebra II,MH  ,5.0,56,62,2,TYE 303
5772 - MATH 092 Elementary and Intermediate Algebra II,MH  ,5.0,56,62,4,TYE 303
5786 - MATH 092 Elementary and Intermediate Algebra II,MO  ,5.0,119,132,1,TYE 303
5786 - MATH 092 Elementary and Intermediate Algebra II,MO  ,5.0,119,132,3,TYE 303
5788 - MATH 092 Elementary and Intermediate Algebra II,S   ,5.0,103,116,1,RAI 300
5788 - MATH 092 Elementary and Intermediate Algebra II,S   ,5.0,103,116,3,RAI 300
5789 - MATH 092 Elementary and Intermediate Algebra II,T   ,5.0,117,130,2,RAI 300
5789 - MATH 092 Elementary and Intermediate Algebra II,T   ,5.0,117,130,4,RAI 300
5812 - MATH 098 Intermediate Algebra in Context,IN  ,5.0,54,67,1,MON 111
5812 - MATH 098 Intermediate Algebra in Context,IN  ,5.0,54,67,2,MON 111
5812 - MATH 098 Intermediate Algebra in Context,IN  ,5.0,54,67,3,MON 111
5812 - MATH 098 Intermediate Algebra in Context,IN  ,5.0,54,67,4,MON 111
5850 - MATH 138 Applied College Algebra,A   ,5.0,54,60,1,RAI 300
5850 - MATH 138 Applied College Algebra,A   ,5.0,54,60,2,RAI 300
5850 - MATH 138 Applied College Algebra,A   ,5.0,54,60,3,RAI 300
5850 - MATH 138 Applied College Algebra,A   ,5.0,54,60,4,RAI 300
5852 - MATH 138 Applied College Algebra,B   ,5.0,75,81,1,MON 209
5852 - MATH 138 Applied College Algebra,B   ,5.0,75,81,2,MON 209
5852 - MATH 138 Applied College Algebra,B   ,5.0,75,81,3,MON 209
5852 - MATH 138 Applied College Algebra,B   ,5.0,75,81,4,MON 209
5858 - MATH 138 Applied College Algebra,S   ,5.0,103,116,2,BAK 109
5858 - MATH 138 Applied College Algebra,S   ,5.0,103,116,4,BAK 109
5952 - MATH 261 Differential Equations,A   ,5.0,61,67,1,MON 101
5952 - MATH 261 Differential Equations,A   ,5.0,61,67,2,MON 101
5952 - MATH 261 Differential Equations,A   ,5.0,61,67,3,MON 101
5952 - MATH 261 Differential Equations,A   ,5.0,61,67,4,MON 101
5954 - MATH 261 Differential Equations,S   ,5.0,97,106,1,MON 212
5954 - MATH 261 Differential Equations,S   ,5.0,97,106,2,MON 212
5954 - MATH 261 Differential Equations,S   ,5.0,97,106,4,MON 212
5840 - MATH& 107 Math in Society,A   ,5.0,54,60,1,MON 202
5840 - MATH& 107 Math in Society,A   ,5.0,54,60,2,MON 202
5840 - MATH& 107 Math in Society,A   ,5.0,54,60,3,MON 202
5840 - MATH& 107 Math in Society,A   ,5.0,54,60,4,MON 202
5844 - MATH& 107 Math in Society,B   ,5.0,68,74,1,MON 204
5844 - MATH& 107 Math in Society,B   ,5.0,68,74,2,MON 204
5844 - MATH& 107 Math in Society,B   ,5.0,68,74,3,MON 204
5844 - MATH& 107 Math in Society,B   ,5.0,68,74,4,MON 204
5842 - MATH& 107 Math in Society,IN  ,5.0,54,67,1,MON 111
5842 - MATH& 107 Math in Society,IN  ,5.0,54,67,2,MON 111
5842 - MATH& 107 Math in Society,IN  ,5.0,54,67,3,MON 111
5842 - MATH& 107 Math in Society,IN  ,5.0,54,67,4,MON 111
5846 - MATH& 107 Math in Society,MH  ,5.0,69,76,2,TYE 302
5846 - MATH& 107 Math in Society,MH  ,5.0,69,76,4,TYE 302
5860 - MATH& 141 Precalculus I: College Algebra,A   ,5.0,47,53,1,RAI 300
5860 - MATH& 141 Precalculus I: College Algebra,A   ,5.0,47,53,2,RAI 300
5860 - MATH& 141 Precalculus I: College Algebra,A   ,5.0,47,53,3,RAI 300
5860 - MATH& 141 Precalculus I: College Algebra,A   ,5.0,47,53,4,RAI 300
5864 - MATH& 141 Precalculus I: College Algebra,C   ,5.0,61,67,1,MON 202
5864 - MATH& 141 Precalculus I: College Algebra,C   ,5.0,61,67,2,MON 202
5864 - MATH& 141 Precalculus I: College Algebra,C   ,5.0,61,67,3,MON 202
5864 - MATH& 141 Precalculus I: College Algebra,C   ,5.0,61,67,4,MON 202
5866 - MATH& 141 Precalculus I: College Algebra,D   ,5.0,61,67,1,MON 212
5866 - MATH& 141 Precalculus I: College Algebra,D   ,5.0,61,67,2,MON 212
5866 - MATH& 141 Precalculus I: College Algebra,D   ,5.0,61,67,3,MON 212
5866 - MATH& 141 Precalculus I: College Algebra,D   ,5.0,61,67,4,MON 212
5868 - MATH& 141 Precalculus I: College Algebra,E   ,5.0,68,74,1,MON 202
5868 - MATH& 141 Precalculus I: College Algebra,E   ,5.0,68,74,2,MON 202
5868 - MATH& 141 Precalculus I: College Algebra,E   ,5.0,68,74,3,MON 202
5868 - MATH& 141 Precalculus I: College Algebra,E   ,5.0,68,74,4,MON 202
5878 - MATH& 141 Precalculus I: College Algebra,S   ,5.0,117,130,1,RAI 300
5878 - MATH& 141 Precalculus I: College Algebra,S   ,5.0,117,130,3,RAI 300
5880 - MATH& 142 Precalculus II: Trigonometry,A   ,5.0,47,53,1,MON 220
5880 - MATH& 142 Precalculus II: Trigonometry,A   ,5.0,47,53,2,MON 220
5880 - MATH& 142 Precalculus II: Trigonometry,A   ,5.0,47,53,3,MON 220
5880 - MATH& 142 Precalculus II: Trigonometry,A   ,5.0,47,53,4,MON 220
5888 - MATH& 142 Precalculus II: Trigonometry,D   ,5.0,68,74,1,MON 220
5888 - MATH& 142 Precalculus II: Trigonometry,D   ,5.0,68,74,2,MON 220
5888 - MATH& 142 Precalculus II: Trigonometry,D   ,5.0,68,74,3,MON 220
5888 - MATH& 142 Precalculus II: Trigonometry,D   ,5.0,68,74,4,MON 220
5889 - MATH& 142 Precalculus II: Trigonometry,E   ,5.0,75,81,1,BAK 210
5889 - MATH& 142 Precalculus II: Trigonometry,E   ,5.0,75,81,2,BAK 210
5889 - MATH& 142 Precalculus II: Trigonometry,E   ,5.0,75,81,3,BAK 210
5889 - MATH& 142 Precalculus II: Trigonometry,E   ,5.0,75,81,4,BAK 210
5902 - MATH& 142 Precalculus II: Trigonometry,S   ,5.0,103,116,2,RAI 300
5902 - MATH& 142 Precalculus II: Trigonometry,S   ,5.0,103,116,4,RAI 300
5911 - MATH& 146 Introduction to Statistics,D   ,5.0,75,81,1,MON 220
5911 - MATH& 146 Introduction to Statistics,D   ,5.0,75,81,2,MON 220
5911 - MATH& 146 Introduction to Statistics,D   ,5.0,75,81,3,MON 220
5911 - MATH& 146 Introduction to Statistics,D   ,5.0,75,81,4,MON 220
5904 - MATH& 146 Introduction to Statistics,MH  ,5.0,66,76,1,TYE 303
5904 - MATH& 146 Introduction to Statistics,MH  ,5.0,66,76,3,TYE 303
5914 - MATH& 146 Introduction to Statistics,S   ,5.0,103,116,2,RAI 351
5914 - MATH& 146 Introduction to Statistics,S   ,5.0,103,116,4,RAI 351
5926 - MATH& 151 Calculus I,D   ,5.0,68,74,1,MON 212
5926 - MATH& 151 Calculus I,D   ,5.0,68,74,2,MON 212
5926 - MATH& 151 Calculus I,D   ,5.0,68,74,3,MON 212
5926 - MATH& 151 Calculus I,D   ,5.0,68,74,4,MON 212
5928 - MATH& 151 Calculus I,E   ,5.0,75,81,1,MON 101
5928 - MATH& 151 Calculus I,E   ,5.0,75,81,2,MON 101
5928 - MATH& 151 Calculus I,E   ,5.0,75,81,3,MON 101
5928 - MATH& 151 Calculus I,E   ,5.0,75,81,4,MON 101
5934 - MATH& 152 Calculus II,C   ,5.0,68,74,1,MON 209
5934 - MATH& 152 Calculus II,C   ,5.0,68,74,2,MON 209
5934 - MATH& 152 Calculus II,C   ,5.0,68,74,3,MON 209
5934 - MATH& 152 Calculus II,C   ,5.0,68,74,4,MON 209
5956 - MATH& 264 Calculus 4,A   ,4.0,61,66,1,BAK 109
5956 - MATH& 264 Calculus 4,A   ,4.0,61,66,2,BAK 109
5956 - MATH& 264 Calculus 4,A   ,4.0,61,66,3,BAK 109
5956 - MATH& 264 Calculus 4,A   ,4.0,61,66,4,BAK 109
5501 - MFG T 100 Safety for Manufacturing,B   ,4.0,73,88,1,AMT 156
5501 - MFG T 100 Safety for Manufacturing,B   ,4.0,73,88,3,AMT 156
5502 - MFG T 100 Safety for Manufacturing,IB  ,4.0,73,88,1,AMT 202
5502 - MFG T 100 Safety for Manufacturing,IB  ,4.0,73,88,3,AMT 202
5565 - MFG T 104 Machine Operator 1,A   ,20.0,49,83,1,AMT 125
5565 - MFG T 104 Machine Operator 1,A   ,20.0,49,83,2,AMT 125
5565 - MFG T 104 Machine Operator 1,A   ,20.0,49,83,3,AMT 125
5565 - MFG T 104 Machine Operator 1,A   ,20.0,49,83,4,AMT 125
5567 - MFG T 104 Machine Operator 1,S   ,20.0,49,118,5,AMT 125
5567 - MFG T 104 Machine Operator 1,S   ,20.0,49,118,7,AMT 125
5566 - MFG T 104 Machine Operator 1,WHS ,20.0,67,101,1,WTH 131
5566 - MFG T 104 Machine Operator 1,WHS ,20.0,67,101,2,WTH 131
5566 - MFG T 104 Machine Operator 1,WHS ,20.0,67,101,3,WTH 131
5566 - MFG T 104 Machine Operator 1,WHS ,20.0,67,101,4,WTH 131
5568 - MFG T 105 Machine Operator 2,A   ,20.0,49,83,1,AMT 125
5568 - MFG T 105 Machine Operator 2,A   ,20.0,49,83,2,AMT 125
5568 - MFG T 105 Machine Operator 2,A   ,20.0,49,83,3,AMT 125
5568 - MFG T 105 Machine Operator 2,A   ,20.0,49,83,4,AMT 125
5570 - MFG T 105 Machine Operator 2,S   ,20.0,49,118,5,AMT 125
5570 - MFG T 105 Machine Operator 2,S   ,20.0,49,118,7,AMT 125
5569 - MFG T 105 Machine Operator 2,WHS ,20.0,67,101,1,WTH 131
5569 - MFG T 105 Machine Operator 2,WHS ,20.0,67,101,2,WTH 131
5569 - MFG T 105 Machine Operator 2,WHS ,20.0,67,101,3,WTH 131
5569 - MFG T 105 Machine Operator 2,WHS ,20.0,67,101,4,WTH 131
5578 - MFG T 117 Blueprint Reading and Schematics,A   ,3.0,52,59,2,AMT 151
5578 - MFG T 117 Blueprint Reading and Schematics,A   ,3.0,52,59,4,AMT 151
5580 - MFG T 119 Introduction to Robotics,A   ,5.0,52,71,2,AMT 152
5580 - MFG T 119 Introduction to Robotics,A   ,5.0,52,71,4,AMT 152
5590 - MFG T 124 Controls and Instrumentation,S   ,5.0,103,124,2,AMT 152
5590 - MFG T 124 Controls and Instrumentation,S   ,5.0,103,124,4,AMT 152
6176 - MUSC 147 Everett Youth Symphony,CS  ,2.0,109,124,1,KAM KAM
6150 - MUSC& 105 Music Appreciation,HY  ,5.0,61,66,1,BAK 111
6150 - MUSC& 105 Music Appreciation,HY  ,5.0,61,66,2,BAK 111
6150 - MUSC& 105 Music Appreciation,HY  ,5.0,61,66,3,BAK 111
6150 - MUSC& 105 Music Appreciation,HY  ,5.0,61,66,4,BAK 111
6390 - NAT S 103 Sustainability and Systems,A   ,5.0,75,85,1,SHK 232
6390 - NAT S 103 Sustainability and Systems,A   ,5.0,75,85,3,SHK 232
6390 - NAT S 103 Sustainability and Systems,A   ,5.0,75,85,5,SHK 232
6462 - NURS 095 Success Strategies for Nursing Study,A   ,1.0,,,1,LBH 110
6660 - NUTR 160 Sports Nutrition,A   ,5.0,54,60,1,IND 111
6660 - NUTR 160 Sports Nutrition,A   ,5.0,54,60,2,IND 111
6660 - NUTR 160 Sports Nutrition,A   ,5.0,54,60,3,IND 111
6660 - NUTR 160 Sports Nutrition,A   ,5.0,54,60,4,IND 111
6670 - NUTR 180 Sustainable Food Systems: What to Eat and Why It Matters,A   ,5.0,68,74,1,IND 101
6670 - NUTR 180 Sustainable Food Systems: What to Eat and Why It Matters,A   ,5.0,68,74,2,IND 101
6670 - NUTR 180 Sustainable Food Systems: What to Eat and Why It Matters,A   ,5.0,68,74,3,IND 101
6644 - NUTR& 101 Nutrition,C   ,5.0,61,67,1,IND 111
6644 - NUTR& 101 Nutrition,C   ,5.0,61,67,2,IND 111
6644 - NUTR& 101 Nutrition,C   ,5.0,61,67,3,IND 111
6644 - NUTR& 101 Nutrition,C   ,5.0,61,67,4,IND 111
7136 - PEHW 101 Intermediate Yoga,S   ,1.0,117,127,2,FIT 231
7176 - PEHW 116 Cardio Fusion/Core Workout,A   ,2.0,68,73,1,FIT 231
7176 - PEHW 116 Cardio Fusion/Core Workout,A   ,2.0,68,73,2,FIT 231
7176 - PEHW 116 Cardio Fusion/Core Workout,A   ,2.0,68,73,3,FIT 231
7176 - PEHW 116 Cardio Fusion/Core Workout,A   ,2.0,68,73,4,FIT 231
"7180 - PEHW 119 Speed, Agility, Quickness",A   ,2.0,74,86,2,OFF OFF
"7180 - PEHW 119 Speed, Agility, Quickness",A   ,2.0,74,86,4,OFF OFF
"7192 - PEHW 121 Walk, Jog, Run",A   ,2.0,75,81,1,FIT 303
"7192 - PEHW 121 Walk, Jog, Run",A   ,2.0,75,81,2,FIT 303
"7192 - PEHW 121 Walk, Jog, Run",A   ,2.0,75,81,4,FIT 303
6944 - PHIL& 120 Symbolic Logic,HY1 ,5.0,51,60,1,GWH 270
6944 - PHIL& 120 Symbolic Logic,HY1 ,5.0,51,60,3,GWH 270
6946 - PHIL& 120 Symbolic Logic,HY2 ,5.0,61,70,1,GWH 270
6946 - PHIL& 120 Symbolic Logic,HY2 ,5.0,61,70,3,GWH 270
7026 - PHOTO 112 Photography III: Creative Explorations,HY  ,5.0,79,94,1,WHI 262
7026 - PHOTO 112 Photography III: Creative Explorations,HY  ,5.0,79,94,3,WHI 262
7044 - PHOTO 212 Photography VI: Visual Thesis Project,HY  ,5.0,79,94,2,WHI 261
7044 - PHOTO 212 Photography VI: Visual Thesis Project,HY  ,5.0,79,94,4,WHI 261
7484 - PHYS 130 Fabrication Skills and Safety,C   ,1.0,75,86,5,WHI 248
7466 - PHYS& 114 General Physics I,D   ,5.0,79,96,2,WHI 207
7466 - PHYS& 114 General Physics I,D   ,5.0,79,96,4,WHI 207
7470 - PHYS& 116 General Physics III,A   ,5.0,49,60,1,WHI 250
7470 - PHYS& 116 General Physics III,A   ,5.0,49,60,3,WHI 250
7470 - PHYS& 116 General Physics III,A   ,5.0,49,60,5,WHI 250
7494 - PHYS& 231 Engineering Physics I Laboratory,A   ,1.5,79,96,2,WHI 250
7496 - PHYS& 231 Engineering Physics I Laboratory,B   ,1.5,79,96,3,WHI 250
7514 - PHYS& 233 Engineering Physics III Laboratory,A   ,1.5,79,96,1,WHI 250
7516 - PHYS& 233 Engineering Physics III Laboratory,B   ,1.5,79,96,4,WHI 250
7490 - PHYS& 241 Engineering Physics I,A   ,4.0,49,60,2,WHI 248
7490 - PHYS& 241 Engineering Physics I,A   ,4.0,49,60,4,WHI 248
7510 - PHYS& 243 Engineering Physics III,A   ,4.0,49,60,2,WHI 352
7510 - PHYS& 243 Engineering Physics III,A   ,4.0,49,60,4,WHI 352
7551 - POLS& 202 American Government,MO  ,5.0,91,104,2,TYE 303
7551 - POLS& 202 American Government,MO  ,5.0,91,104,4,TYE 303
7647 - PSYC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,1,GWH 278
7647 - PSYC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,2,GWH 278
7647 - PSYC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,3,GWH 278
7647 - PSYC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,4,GWH 278
7649 - PSYC  210D Human Sexuality,HY  ,5.0,61,73,1,GWH 374
7649 - PSYC  210D Human Sexuality,HY  ,5.0,61,73,3,GWH 374
7634 - PSYC& 100 General Psychology,G   ,5.0,89,102,1,GWH 382
7634 - PSYC& 100 General Psychology,G   ,5.0,89,102,3,GWH 382
7631 - PSYC& 100 General Psychology,HY2 ,5.0,75,85,1,GWH 374
7631 - PSYC& 100 General Psychology,HY2 ,5.0,75,85,3,GWH 374
7626 - PSYC& 100 General Psychology,MO  ,5.0,49,62,2,TYE 301
7626 - PSYC& 100 General Psychology,MO  ,5.0,49,62,4,TYE 301
7644 - PSYC& 200 Lifespan Psychology,MO  ,5.0,63,76,2,TYE 301
7644 - PSYC& 200 Lifespan Psychology,MO  ,5.0,63,76,4,TYE 301
7884 - SOC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,1,GWH 278
7884 - SOC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,2,GWH 278
7884 - SOC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,3,GWH 278
7884 - SOC 209 Research Methods in the Social Sciences,A   ,5.0,61,67,4,GWH 278
7974 - SPAN 111 Conversational Spanish I,S   ,2.0,103,115,3,GWH 264
7976 - SPAN 112 Conversational Spanish II,S   ,2.0,103,115,3,GWH 264
7978 - SPAN 113 Conversational Spanish III,S   ,2.0,103,115,3,GWH 264
7980 - SPAN& 121 Spanish I,A   ,5.0,61,74,2,GWH 266
7980 - SPAN& 121 Spanish I,A   ,5.0,61,74,4,GWH 266
7984 - SPAN& 121 Spanish I,B   ,5.0,68,74,1,GWH 264
7984 - SPAN& 121 Spanish I,B   ,5.0,68,74,2,GWH 264
7984 - SPAN& 121 Spanish I,B   ,5.0,68,74,3,GWH 264
7984 - SPAN& 121 Spanish I,B   ,5.0,68,74,4,GWH 264
7988 - SPAN& 121 Spanish I,HY  ,5.0,103,116,1,GWH 266
8004 - SPAN& 123 Spanish III,A   ,5.0,47,53,1,GWH 266
8004 - SPAN& 123 Spanish III,A   ,5.0,47,53,2,GWH 266
8004 - SPAN& 123 Spanish III,A   ,5.0,47,53,3,GWH 266
8004 - SPAN& 123 Spanish III,A   ,5.0,47,53,4,GWH 266
8006 - SPAN& 123 Spanish III,B   ,5.0,61,74,1,GWH 266
8006 - SPAN& 123 Spanish III,B   ,5.0,61,74,3,GWH 266
8020 - SPAN& 223 Spanish VI,A   ,5.0,75,88,1,GWH 266
8020 - SPAN& 223 Spanish VI,A   ,5.0,75,88,3,GWH 266
0460 - TS 034 Reading Washington State History,S   ,5.0,110,123,1,RAI 207
0460 - TS 034 Reading Washington State History,S   ,5.0,110,123,3,RAI 207
0488 - TS 050 Basic Math Skills I,MO4 ,5.0,110,123,1,TYE 295
0488 - TS 050 Basic Math Skills I,MO4 ,5.0,110,123,3,TYE 295
0494 - TS 050 Basic Math Skills I,WHS ,5.0,110,123,1,WHS 133
0494 - TS 050 Basic Math Skills I,WHS ,5.0,110,123,3,WHS 133
0474 - TS 052 Physical Science II,S   ,5.0,110,123,2,RAI 207
0474 - TS 052 Physical Science II,S   ,5.0,110,123,4,RAI 207
0476 - TS 055 Earth and Space Science I ,S   ,5.0,110,123,2,RAI 207
0476 - TS 055 Earth and Space Science I ,S   ,5.0,110,123,4,RAI 207
0504 - TS 060 Basic Math Skills II,B   ,5.0,77,88,2,BAK 207
0504 - TS 060 Basic Math Skills II,B   ,5.0,77,88,4,BAK 207
0508 - TS 060 Basic Math Skills II,MO4 ,5.0,110,123,1,TYE 295
0508 - TS 060 Basic Math Skills II,MO4 ,5.0,110,123,3,TYE 295
0506 - TS 060 Basic Math Skills II,S   ,5.0,110,123,1,RAI 207
0506 - TS 060 Basic Math Skills II,S   ,5.0,110,123,3,RAI 207
0510 - TS 060 Basic Math Skills II,WHS ,5.0,110,123,1,WHS 133
0510 - TS 060 Basic Math Skills II,WHS ,5.0,110,123,3,WHS 133
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,1,BAK 206
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,2,BAK 206
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,3,BAK 206
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,4,BAK 206
0536 - TS 070 Preparation for Algebra,MA2 ,5.0,110,123,2,MAT 114
0536 - TS 070 Preparation for Algebra,MA2 ,5.0,110,123,4,MAT 114
0530 - TS 070 Preparation for Algebra,MO4 ,5.0,110,123,1,TYE 295
0530 - TS 070 Preparation for Algebra,MO4 ,5.0,110,123,3,TYE 295
0532 - TS 070 Preparation for Algebra,MOS ,5.0,110,123,1,TYE 302
0532 - TS 070 Preparation for Algebra,MOS ,5.0,110,123,3,TYE 302
0534 - TS 070 Preparation for Algebra,SP  ,5.0,110,123,2,BAK 207
0534 - TS 070 Preparation for Algebra,SP  ,5.0,110,123,4,BAK 207
0538 - TS 070 Preparation for Algebra,WHS ,5.0,110,123,1,WHS 133
0538 - TS 070 Preparation for Algebra,WHS ,5.0,110,123,3,WHS 133
0369 - TS 077 Writing Essentials,A   ,5.0,75,85,1,BAK 206
0369 - TS 077 Writing Essentials,A   ,5.0,75,85,3,BAK 206
0586 - TS 080 Introduction to Algebra,MA2 ,5.0,110,123,2,MAT 114
0586 - TS 080 Introduction to Algebra,MA2 ,5.0,110,123,4,MAT 114
0580 - TS 080 Introduction to Algebra,MO4 ,5.0,110,123,1,TYE 295
0580 - TS 080 Introduction to Algebra,MO4 ,5.0,110,123,3,TYE 295
0582 - TS 080 Introduction to Algebra,MOS ,5.0,110,123,1,TYE 302
0582 - TS 080 Introduction to Algebra,MOS ,5.0,110,123,3,TYE 302
0584 - TS 080 Introduction to Algebra,SP  ,5.0,110,123,2,BAK 207
0584 - TS 080 Introduction to Algebra,SP  ,5.0,110,123,4,BAK 207
0590 - TS 081 Geometry I,A   ,5.0,68,74,1,BAK 205
0590 - TS 081 Geometry I,A   ,5.0,68,74,2,BAK 205
0590 - TS 081 Geometry I,A   ,5.0,68,74,3,BAK 205
0590 - TS 081 Geometry I,A   ,5.0,68,74,4,BAK 205
0624 - TS 087 Writing Structure and Academic Planning,WHS ,5.0,110,123,2,WHS 133
0624 - TS 087 Writing Structure and Academic Planning,WHS ,5.0,110,123,4,WHS 133
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,1,MON 209
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,2,MON 209
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,3,MON 209
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,4,MON 209
0642 - TS 094 Introduction to Academic Reading Literature,A   ,5.0,54,60,1,BAK 205
0642 - TS 094 Introduction to Academic Reading Literature,A   ,5.0,54,60,2,BAK 205
0642 - TS 094 Introduction to Academic Reading Literature,A   ,5.0,54,60,3,BAK 205
0642 - TS 094 Introduction to Academic Reading Literature,A   ,5.0,54,60,4,BAK 205
0644 - TS 094 Introduction to Academic Reading Literature,MOS ,5.0,110,123,2,TYE 302
0644 - TS 094 Introduction to Academic Reading Literature,MOS ,5.0,110,123,4,TYE 302
0676 - TS 097 Introduction to College Paragraphs,MO3 ,5.0,110,123,2,TYE 303
0676 - TS 097 Introduction to College Paragraphs,MO3 ,5.0,110,123,4,TYE 303
0680 - TS 097 Introduction to College Paragraphs,WHS ,5.0,110,123,2,WHS 133
0680 - TS 097 Introduction to College Paragraphs,WHS ,5.0,110,123,4,WHS 133
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,1,BAK 205
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,2,BAK 205
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,3,BAK 205
