Course,Section,Credits,Start Time,End Time,Day,Location
1115 - ACCT 110 Small Business Accounting,HY  ,5.0,61,67,2,OLY 131
1115 - ACCT 110 Small Business Accounting,HY  ,5.0,61,67,4,OLY 131
1116 - ACCT 110 Small Business Accounting,HY1 ,5.0,61,67,1,OLY 131
1116 - ACCT 110 Small Business Accounting,HY1 ,5.0,61,67,3,OLY 131
1152 - ACCT 210 Payroll,HY  ,5.0,44,53,1,MON 120
1152 - ACCT 210 Payroll,HY  ,5.0,44,53,3,MON 120
1134 - ACCT& 201 Principles of Accounting I,HY1 ,5.0,54,67,2,MON 120
1134 - ACCT& 201 Principles of Accounting I,HY1 ,5.0,54,67,4,MON 120
1135 - ACCT& 201 Principles of Accounting I,HY2 ,5.0,47,60,1,BAK 208
1135 - ACCT& 201 Principles of Accounting I,HY2 ,5.0,47,60,3,BAK 208
1138 - ACCT& 201 Principles of Accounting I,MO  ,5.0,77,90,1,TYE 302
1138 - ACCT& 201 Principles of Accounting I,MO  ,5.0,77,90,3,TYE 302
1146 - ACCT& 202 Principles of Accounting II,HY  ,5.0,54,67,1,MON 120
1146 - ACCT& 202 Principles of Accounting II,HY  ,5.0,54,67,3,MON 120
0230 - AEP 067 Academic Listening and Speaking,A   ,3.0,61,69,1,MON 110
0230 - AEP 067 Academic Listening and Speaking,A   ,3.0,61,69,3,MON 110
0232 - AEP 067 Academic Listening and Speaking,B   ,3.0,61,69,2,MON 110
0232 - AEP 067 Academic Listening and Speaking,B   ,3.0,61,69,4,MON 110
0240 - AEP 077 Academic English Grammar,A   ,4.0,54,59,1,RAI 200
0240 - AEP 077 Academic English Grammar,A   ,4.0,54,59,2,RAI 200
0240 - AEP 077 Academic English Grammar,A   ,4.0,54,59,3,RAI 200
0240 - AEP 077 Academic English Grammar,A   ,4.0,54,59,4,RAI 200
0242 - AEP 077 Academic English Grammar,B   ,4.0,54,59,1,RAI 205
0242 - AEP 077 Academic English Grammar,B   ,4.0,54,59,2,RAI 205
0242 - AEP 077 Academic English Grammar,B   ,4.0,54,59,3,RAI 205
0242 - AEP 077 Academic English Grammar,B   ,4.0,54,59,4,RAI 205
0250 - AEP 097 Academic Reading and Writing,A   ,5.0,75,81,1,MON 111
0250 - AEP 097 Academic Reading and Writing,A   ,5.0,75,81,2,MON 111
0250 - AEP 097 Academic Reading and Writing,A   ,5.0,75,81,3,MON 111
0250 - AEP 097 Academic Reading and Writing,A   ,5.0,75,81,4,MON 111
0252 - AEP 097 Academic Reading and Writing,B   ,5.0,75,81,1,MON 212
0252 - AEP 097 Academic Reading and Writing,B   ,5.0,75,81,2,MON 212
0252 - AEP 097 Academic Reading and Writing,B   ,5.0,75,81,3,MON 212
0252 - AEP 097 Academic Reading and Writing,B   ,5.0,75,81,4,MON 212
0260 - AEP 098 Introduction to College Reading and Writing,A   ,5.0,61,67,1,RAI 205
0260 - AEP 098 Introduction to College Reading and Writing,A   ,5.0,61,67,2,RAI 205
0260 - AEP 098 Introduction to College Reading and Writing,A   ,5.0,61,67,3,RAI 205
0260 - AEP 098 Introduction to College Reading and Writing,A   ,5.0,61,67,4,RAI 205
0262 - AEP 098 Introduction to College Reading and Writing,B   ,5.0,75,81,1,BAK 209
0262 - AEP 098 Introduction to College Reading and Writing,B   ,5.0,75,81,2,BAK 209
0262 - AEP 098 Introduction to College Reading and Writing,B   ,5.0,75,81,3,BAK 209
0262 - AEP 098 Introduction to College Reading and Writing,B   ,5.0,75,81,4,BAK 209
1506 - ANTH 116D Cultures in Context,HY  ,5.0,61,72,2,GWH 276
1506 - ANTH 116D Cultures in Context,HY  ,5.0,61,72,4,GWH 276
1502 - ANTH& 115 Our Place in Nature,HY  ,5.0,61,72,1,GWH 276
1502 - ANTH& 115 Our Place in Nature,HY  ,5.0,61,72,3,GWH 276
1516 - ANTH& 206D Cultural Anthropology,A   ,5.0,47,53,1,GWH 276
1516 - ANTH& 206D Cultural Anthropology,A   ,5.0,47,53,2,GWH 276
1516 - ANTH& 206D Cultural Anthropology,A   ,5.0,47,53,3,GWH 276
1516 - ANTH& 206D Cultural Anthropology,A   ,5.0,47,53,4,GWH 276
1584 - ART 110 Design I: 2 Dimensional,A   ,5.0,49,60,1,WHI 361
1584 - ART 110 Design I: 2 Dimensional,A   ,5.0,49,60,3,WHI 361
1584 - ART 110 Design I: 2 Dimensional,A   ,5.0,49,60,5,WHI 361
1586 - ART 110 Design I: 2 Dimensional,B   ,5.0,61,72,1,WHI 361
1586 - ART 110 Design I: 2 Dimensional,B   ,5.0,61,72,3,WHI 361
1586 - ART 110 Design I: 2 Dimensional,B   ,5.0,61,72,5,WHI 361
1588 - ART 110 Design I: 2 Dimensional,S   ,5.0,110,127,2,WHI 361
1588 - ART 110 Design I: 2 Dimensional,S   ,5.0,110,127,4,WHI 361
1590 - ART 113 Beginning Life Drawing,A   ,3.0,55,77,5,WHI 300
1591 - ART 114 Intermediate Life Drawing,A   ,3.0,55,77,5,WHI 300
1594 - ART 115 Drawing I,B   ,5.0,82,99,1,WHI 300
1594 - ART 115 Drawing I,B   ,5.0,82,99,3,WHI 300
1595 - ART 123 Introduction to Studio Art,A   ,5.0,61,78,1,WHI 372
1595 - ART 123 Introduction to Studio Art,A   ,5.0,61,78,3,WHI 372
1597 - ART 124D Understanding World Art,HY1 ,5.0,61,72,1,WHI 341
1597 - ART 124D Understanding World Art,HY1 ,5.0,61,72,3,WHI 341
1598 - ART 124D Understanding World Art,HY2 ,5.0,61,72,2,WHI 341
1598 - ART 124D Understanding World Art,HY2 ,5.0,61,72,4,WHI 341
1601 - ART 124D Understanding World Art,MO  ,5.0,91,104,2,TYE 302
1601 - ART 124D Understanding World Art,MO  ,5.0,91,104,4,TYE 302
1610 - ART 200 Painting I,A   ,5.0,82,99,2,WHI 374
1610 - ART 200 Painting I,A   ,5.0,82,99,4,WHI 374
1612 - ART 201 Painting II,A   ,5.0,82,99,2,WHI 374
1612 - ART 201 Painting II,A   ,5.0,82,99,4,WHI 374
1626 - ART 230 Glassblowing I,CS  ,2.0,109,133,4,SAC SAC
1628 - ART 231 Glassblowing II,CS  ,2.0,109,133,3,SAC SAC
1618 - ART 240 Printmaking I,S   ,5.0,103,120,1,WHI 303
1618 - ART 240 Printmaking I,S   ,5.0,103,120,3,WHI 303
1619 - ART 241 Printmaking II,S   ,5.0,103,120,1,WHI 303
1619 - ART 241 Printmaking II,S   ,5.0,103,120,3,WHI 303
1620 - ART 242 Printmaking III,S   ,5.0,103,120,1,WHI 303
1620 - ART 242 Printmaking III,S   ,5.0,103,120,3,WHI 303
1621 - ART 243 Printmaking IV,S   ,5.0,103,120,1,WHI 303
1621 - ART 243 Printmaking IV,S   ,5.0,103,120,3,WHI 303
1631 - ART 270 Ceramics I,S   ,5.0,110,127,2,WHI 287
1631 - ART 270 Ceramics I,S   ,5.0,110,127,4,WHI 287
1633 - ART 271 Ceramics II,S   ,5.0,110,127,2,WHI 287
1633 - ART 271 Ceramics II,S   ,5.0,110,127,4,WHI 287
1635 - ART 272 Ceramics III,S   ,5.0,110,127,2,WHI 287
1635 - ART 272 Ceramics III,S   ,5.0,110,127,4,WHI 287
1636 - ART 275 Ceramic Glaze Chemistry I,A   ,3.0,97,103,2,WHI 287
1636 - ART 275 Ceramic Glaze Chemistry I,A   ,3.0,97,103,4,WHI 287
1642 - ART 295 Professional Practices,HY  ,5.0,61,72,2,WHI 361
1642 - ART 295 Professional Practices,HY  ,5.0,61,72,4,WHI 361
9487 - ASL& 221 American Sign Language IV,CE  ,5.0,103,116,1,IND 103
9487 - ASL& 221 American Sign Language IV,CE  ,5.0,103,116,3,IND 103
1700 - ASTR& 101 Introduction to Astronomy,A   ,5.0,61,72,1,WHI 250
1700 - ASTR& 101 Introduction to Astronomy,A   ,5.0,61,72,3,WHI 250
1700 - ASTR& 101 Introduction to Astronomy,A   ,5.0,61,72,5,WHI 250
1754 - ATM S 101 Weather,A   ,5.0,77,94,2,WHI 238
1754 - ATM S 101 Weather,A   ,5.0,77,94,4,WHI 238
1990 - BIOL 105 Disease in Modern Society,HY  ,5.0,75,80,1,LBH 109
1990 - BIOL 105 Disease in Modern Society,HY  ,5.0,75,80,2,LBH 109
1990 - BIOL 105 Disease in Modern Society,HY  ,5.0,75,80,3,LBH 109
1990 - BIOL 105 Disease in Modern Society,HY  ,5.0,75,80,4,LBH 109
2000 - BIOL 107 Life Science for Everybody,S   ,5.0,103,120,2,SHK 134
2000 - BIOL 107 Life Science for Everybody,S   ,5.0,103,120,4,SHK 134
1981 - BIOL& 100 Survey of Biology,B   ,5.0,49,60,2,SHK 145
1981 - BIOL& 100 Survey of Biology,B   ,5.0,49,60,4,SHK 145
1984 - BIOL& 100 Survey of Biology,MO  ,5.0,105,123,1,TYE 302
1984 - BIOL& 100 Survey of Biology,MO  ,5.0,105,123,3,TYE 302
2012 - BIOL& 211 Majors Cellular,B   ,5.0,49,54,1,SHK 141
2012 - BIOL& 211 Majors Cellular,B   ,5.0,49,54,5,SHK 141
2014 - BIOL& 211 Majors Cellular,C   ,5.0,61,66,1,SHK 141
2016 - BIOL& 211 Majors Cellular,D   ,5.0,61,66,1,SHK 141
2018 - BIOL& 211 Majors Cellular,LC1 ,5.0,67,72,1,LBH 109
2018 - BIOL& 211 Majors Cellular,LC1 ,5.0,67,72,2,LBH 109
2018 - BIOL& 211 Majors Cellular,LC1 ,5.0,67,72,3,LBH 109
2018 - BIOL& 211 Majors Cellular,LC1 ,5.0,67,72,4,LBH 109
2020 - BIOL& 211 Majors Cellular,LC2 ,5.0,67,72,1,LBH 109
2020 - BIOL& 211 Majors Cellular,LC2 ,5.0,67,72,2,LBH 109
2020 - BIOL& 211 Majors Cellular,LC2 ,5.0,67,72,3,LBH 109
2020 - BIOL& 211 Majors Cellular,LC2 ,5.0,67,72,4,LBH 109
2030 - BIOL& 211P Majors Cellular: Problem Session,PS1 ,1.0,55,60,1,SHK 141
2032 - BIOL& 211P Majors Cellular: Problem Session,PS2 ,1.0,67,72,1,SHK 141
2040 - BIOL& 221 Majors Ecology/Evolution,A   ,5.0,61,66,1,SHK 145
2040 - BIOL& 221 Majors Ecology/Evolution,A   ,5.0,61,66,5,SHK 145
2042 - BIOL& 221 Majors Ecology/Evolution,B   ,5.0,61,66,1,SHK 145
2042 - BIOL& 221 Majors Ecology/Evolution,B   ,5.0,61,66,5,SHK 145
2044 - BIOL& 221P Majors Ecology/Evolution: Problem Session,PS1 ,1.0,67,72,1,SHK 145
2060 - BIOL& 223 Majors Organismal Physiology,A   ,5.0,55,60,1,SHK 232
2060 - BIOL& 223 Majors Organismal Physiology,A   ,5.0,55,60,2,SHK 232
2060 - BIOL& 223 Majors Organismal Physiology,A   ,5.0,55,60,3,SHK 232
2060 - BIOL& 223 Majors Organismal Physiology,A   ,5.0,55,60,4,SHK 232
2082 - BIOL& 232 Human Physiology,B   ,5.0,49,59,2,WHI 105
2082 - BIOL& 232 Human Physiology,B   ,5.0,49,59,3,WHI 105
2082 - BIOL& 232 Human Physiology,B   ,5.0,49,59,4,WHI 105
2084 - BIOL& 232 Human Physiology,C   ,5.0,61,72,2,SHK 141
2084 - BIOL& 232 Human Physiology,C   ,5.0,61,72,4,SHK 141
2098 - BIOL& 260 Microbiology,S   ,5.0,103,114,2,SHK 145
2098 - BIOL& 260 Microbiology,S   ,5.0,103,114,4,SHK 145
2132 - BOT 115D Ethnobotany: Plants and People,A   ,5.0,61,72,2,WHI 248
2132 - BOT 115D Ethnobotany: Plants and People,A   ,5.0,61,72,4,WHI 248
2134 - BOT 115D Ethnobotany: Plants and People,B   ,5.0,61,72,2,WHI 248
2134 - BOT 115D Ethnobotany: Plants and People,B   ,5.0,61,72,4,WHI 248
2304 - BT 100 Beginning Keyboarding,HY  ,5.0,54,60,1,OLY 130
2304 - BT 100 Beginning Keyboarding,HY  ,5.0,54,60,2,OLY 130
2304 - BT 100 Beginning Keyboarding,HY  ,5.0,54,60,3,OLY 130
2304 - BT 100 Beginning Keyboarding,HY  ,5.0,54,60,4,OLY 130
2310 - BT 100 Beginning Keyboarding,MH  ,5.0,105,118,1,TYE 295
2310 - BT 100 Beginning Keyboarding,MH  ,5.0,105,118,3,TYE 295
2311 - BT 103 Grammar and Punctuation for Business,HY  ,2.0,82,88,1,OLY 129
2316 - BT 105 Keyboarding - Speed and Accuracy,S   ,3.0,103,116,2,OLY 129
2316 - BT 105 Keyboarding - Speed and Accuracy,S   ,3.0,103,116,4,OLY 129
2320 - BT 115 Records Management,HY  ,5.0,68,74,1,OLY 126
2320 - BT 115 Records Management,HY  ,5.0,68,74,2,OLY 126
2320 - BT 115 Records Management,HY  ,5.0,68,74,3,OLY 126
2320 - BT 115 Records Management,HY  ,5.0,68,74,4,OLY 126
2332 - BT 130 Editing/Transcription,T   ,5.0,117,130,2,OLY 129
2332 - BT 130 Editing/Transcription,T   ,5.0,117,130,4,OLY 129
2336 - BT 145 Civil Litigation,HY  ,5.0,54,60,1,OLY 129
2336 - BT 145 Civil Litigation,HY  ,5.0,54,60,2,OLY 129
2336 - BT 145 Civil Litigation,HY  ,5.0,54,60,3,OLY 129
2336 - BT 145 Civil Litigation,HY  ,5.0,54,60,4,OLY 129
2342 - BT 146 Will/Probate/Domestic Relations,HY  ,5.0,54,60,1,OLY 131
2342 - BT 146 Will/Probate/Domestic Relations,HY  ,5.0,54,60,2,OLY 131
2342 - BT 146 Will/Probate/Domestic Relations,HY  ,5.0,54,60,3,OLY 131
2342 - BT 146 Will/Probate/Domestic Relations,HY  ,5.0,54,60,4,OLY 131
2348 - BT 147 Bankruptcy and Corporate Law,HY  ,5.0,54,60,1,OLY 129
2348 - BT 147 Bankruptcy and Corporate Law,HY  ,5.0,54,60,2,OLY 129
2348 - BT 147 Bankruptcy and Corporate Law,HY  ,5.0,54,60,3,OLY 129
2348 - BT 147 Bankruptcy and Corporate Law,HY  ,5.0,54,60,4,OLY 129
2352 - BT 175 Technical Customer Service Contact Center,HY  ,5.0,75,88,2,OLY 130
2352 - BT 175 Technical Customer Service Contact Center,HY  ,5.0,75,88,4,OLY 130
2360 - BT 180 Principles of Medical Insurance,HY  ,5.0,75,81,1,OLY 131
2360 - BT 180 Principles of Medical Insurance,HY  ,5.0,75,81,2,OLY 131
2360 - BT 180 Principles of Medical Insurance,HY  ,5.0,75,81,3,OLY 131
2360 - BT 180 Principles of Medical Insurance,HY  ,5.0,75,81,4,OLY 131
2398 - BT 219 Introduction to Microsoft Word,T   ,5.0,117,130,2,OLY 129
2398 - BT 219 Introduction to Microsoft Word,T   ,5.0,117,130,4,OLY 129
2408 - BT 240 Access,T   ,5.0,117,130,2,OLY 129
2408 - BT 240 Access,T   ,5.0,117,130,4,OLY 129
2416 - BT 242 Excel,HY  ,5.0,68,74,1,OLY 129
2416 - BT 242 Excel,HY  ,5.0,68,74,2,OLY 129
2416 - BT 242 Excel,HY  ,5.0,68,74,3,OLY 129
2416 - BT 242 Excel,HY  ,5.0,68,74,4,OLY 129
2424 - BT 242 Excel,MH  ,5.0,105,118,1,TYE 295
2424 - BT 242 Excel,MH  ,5.0,105,118,3,TYE 295
2428 - BT 252 Internship,S   ,4.0,103,116,2,OLY 129
2428 - BT 252 Internship,S   ,4.0,103,116,4,OLY 129
2198 - BUS 104 Business English,HY  ,5.0,61,67,1,OLY 130
2198 - BUS 104 Business English,HY  ,5.0,61,67,2,OLY 130
2198 - BUS 104 Business English,HY  ,5.0,61,67,3,OLY 130
2198 - BUS 104 Business English,HY  ,5.0,61,67,4,OLY 130
2206 - BUS 105 Small Business Essentials,HY  ,5.0,54,60,2,OLY 125
2206 - BUS 105 Small Business Essentials,HY  ,5.0,54,60,4,OLY 125
2210 - BUS 110D Business Communications,HY1 ,5.0,54,60,1,OLY 126
2210 - BUS 110D Business Communications,HY1 ,5.0,54,60,2,OLY 126
2210 - BUS 110D Business Communications,HY1 ,5.0,54,60,3,OLY 126
2210 - BUS 110D Business Communications,HY1 ,5.0,54,60,4,OLY 126
2211 - BUS 110D Business Communications,HY2 ,5.0,75,81,1,OLY 126
2211 - BUS 110D Business Communications,HY2 ,5.0,75,81,2,OLY 126
2211 - BUS 110D Business Communications,HY2 ,5.0,75,81,3,OLY 126
2211 - BUS 110D Business Communications,HY2 ,5.0,75,81,4,OLY 126
2215 - BUS 130 Business Computations,HY2 ,5.0,68,74,1,OLY 130
2215 - BUS 130 Business Computations,HY2 ,5.0,68,74,2,OLY 130
2215 - BUS 130 Business Computations,HY2 ,5.0,68,74,3,OLY 130
2215 - BUS 130 Business Computations,HY2 ,5.0,68,74,4,OLY 130
2214 - BUS 130 Business Computations,HYB ,5.0,68,74,1,OLY 130
2214 - BUS 130 Business Computations,HYB ,5.0,68,74,2,OLY 130
2214 - BUS 130 Business Computations,HYB ,5.0,68,74,3,OLY 130
2214 - BUS 130 Business Computations,HYB ,5.0,68,74,4,OLY 130
2216 - BUS 130 Business Computations,S   ,5.0,103,116,2,OLY 130
2216 - BUS 130 Business Computations,S   ,5.0,103,116,4,OLY 130
2230 - BUS 150 Principles of Marketing,HY  ,5.0,68,74,2,OLY 125
2230 - BUS 150 Principles of Marketing,HY  ,5.0,68,74,4,OLY 125
2232 - BUS 154 Human Resources and Supervision,HY  ,5.0,75,88,1,OLY 125
2232 - BUS 154 Human Resources and Supervision,HY  ,5.0,75,88,3,OLY 125
2240 - BUS 165 Service Essentials for Business,HY1 ,5.0,68,74,1,BAK 111
2240 - BUS 165 Service Essentials for Business,HY1 ,5.0,68,74,2,BAK 111
2240 - BUS 165 Service Essentials for Business,HY1 ,5.0,68,74,3,BAK 111
2240 - BUS 165 Service Essentials for Business,HY1 ,5.0,68,74,4,BAK 111
2294 - BUS 295 Business Internship,S   ,5.0,103,116,2,OLY 130
2294 - BUS 295 Business Internship,S   ,5.0,103,116,4,OLY 130
2184 - BUS& 101 Introduction to Business,HY1 ,5.0,54,60,1,OLY 125
2184 - BUS& 101 Introduction to Business,HY1 ,5.0,54,60,3,OLY 125
2185 - BUS& 101 Introduction to Business,HY2 ,5.0,68,74,1,OLY 125
2185 - BUS& 101 Introduction to Business,HY2 ,5.0,68,74,3,OLY 125
2186 - BUS& 101 Introduction to Business,HY3 ,5.0,61,67,1,OLY 125
2186 - BUS& 101 Introduction to Business,HY3 ,5.0,61,67,3,OLY 125
2187 - BUS& 101 Introduction to Business,HY4 ,5.0,61,67,2,OLY 125
2187 - BUS& 101 Introduction to Business,HY4 ,5.0,61,67,4,OLY 125
2191 - BUS& 101 Introduction to Business,HY5 ,5.0,47,53,2,OLY 126
2191 - BUS& 101 Introduction to Business,HY5 ,5.0,47,53,4,OLY 126
2192 - BUS& 101 Introduction to Business,MH  ,5.0,105,118,2,TYE 301
2192 - BUS& 101 Introduction to Business,MH  ,5.0,105,118,4,TYE 301
2285 - BUS& 201 Business Law,HY  ,5.0,68,74,1,BAK 208
2285 - BUS& 201 Business Law,HY  ,5.0,68,74,2,BAK 208
2285 - BUS& 201 Business Law,HY  ,5.0,68,74,3,BAK 208
2285 - BUS& 201 Business Law,HY  ,5.0,68,74,4,BAK 208
2504 - CHEM& 121 Introduction to Chemistry,LC1 ,5.0,61,66,1,LBH 109
2504 - CHEM& 121 Introduction to Chemistry,LC1 ,5.0,61,66,2,LBH 109
2504 - CHEM& 121 Introduction to Chemistry,LC1 ,5.0,61,66,3,LBH 109
2504 - CHEM& 121 Introduction to Chemistry,LC1 ,5.0,61,66,4,LBH 109
2506 - CHEM& 121 Introduction to Chemistry,LC2 ,5.0,61,66,1,LBH 109
2506 - CHEM& 121 Introduction to Chemistry,LC2 ,5.0,61,66,2,LBH 109
2506 - CHEM& 121 Introduction to Chemistry,LC2 ,5.0,61,66,3,LBH 109
2506 - CHEM& 121 Introduction to Chemistry,LC2 ,5.0,61,66,4,LBH 109
2530 - CHEM& 140 General Chemistry Prep w/Lab,A   ,5.0,49,60,1,WHI 102
2530 - CHEM& 140 General Chemistry Prep w/Lab,A   ,5.0,49,60,3,WHI 102
2533 - CHEM& 140 General Chemistry Prep w/Lab,HY  ,5.0,55,60,4,WHI 352
2538 - CHEM& 140 General Chemistry Prep w/Lab,S   ,5.0,107,118,2,WHI 103
2538 - CHEM& 140 General Chemistry Prep w/Lab,S   ,5.0,107,118,4,WHI 103
2550 - CHEM& 161 General Chemistry w/Lab I,F   ,5.5,88,99,1,WHI 102
2550 - CHEM& 161 General Chemistry w/Lab I,F   ,5.5,88,99,3,WHI 102
2560 - CHEM& 162 General Chemistry w/Lab II,A   ,5.5,61,66,1,WHI 105
2560 - CHEM& 162 General Chemistry w/Lab II,A   ,5.5,61,66,2,WHI 105
2560 - CHEM& 162 General Chemistry w/Lab II,A   ,5.5,61,66,3,WHI 105
2560 - CHEM& 162 General Chemistry w/Lab II,A   ,5.5,61,66,4,WHI 105
2562 - CHEM& 162 General Chemistry w/Lab II,B   ,5.5,61,66,1,WHI 105
2562 - CHEM& 162 General Chemistry w/Lab II,B   ,5.5,61,66,2,WHI 105
2562 - CHEM& 162 General Chemistry w/Lab II,B   ,5.5,61,66,3,WHI 105
2562 - CHEM& 162 General Chemistry w/Lab II,B   ,5.5,61,66,4,WHI 105
2582 - CHEM& 261 Organic Chemistry w/Lab I,B   ,6.0,75,86,1,WHI 103
2582 - CHEM& 261 Organic Chemistry w/Lab I,B   ,6.0,75,86,3,WHI 103
2618 - CHIN& 121 Chinese I,A   ,5.0,47,60,2,GWH 264
2618 - CHIN& 121 Chinese I,A   ,5.0,47,60,4,GWH 264
3056 - CJ 103 Criminal Investigations,A   ,5.0,61,67,1,LBH 108
3056 - CJ 103 Criminal Investigations,A   ,5.0,61,67,2,LBH 108
3056 - CJ 103 Criminal Investigations,A   ,5.0,61,67,3,LBH 108
3056 - CJ 103 Criminal Investigations,A   ,5.0,61,67,4,LBH 108
3068 - CJ 203 Introduction to Cyber Warfare,HY  ,5.0,75,84,1,SHK 230
3068 - CJ 203 Introduction to Cyber Warfare,HY  ,5.0,75,84,3,SHK 230
3050 - CJ& 101 Introduction to Criminal Justice,HY1 ,5.0,49,58,1,LBH 108
3050 - CJ& 101 Introduction to Criminal Justice,HY1 ,5.0,49,58,3,LBH 108
3052 - CJ& 101 Introduction to Criminal Justice,HY2 ,5.0,61,70,1,LBH 113
3052 - CJ& 101 Introduction to Criminal Justice,HY2 ,5.0,61,70,3,LBH 113
3060 - CJ& 110 Criminal Law,HY  ,5.0,75,84,1,LBH 108
3060 - CJ& 110 Criminal Law,HY  ,5.0,75,84,3,LBH 108
2754 - CL 101 Computer Literacy,HY1 ,5.0,54,60,1,SHK 223
2754 - CL 101 Computer Literacy,HY1 ,5.0,54,60,2,SHK 223
2754 - CL 101 Computer Literacy,HY1 ,5.0,54,60,3,SHK 223
2754 - CL 101 Computer Literacy,HY1 ,5.0,54,60,4,SHK 223
2755 - CL 101 Computer Literacy,HY2 ,5.0,61,67,1,SHK 223
2755 - CL 101 Computer Literacy,HY2 ,5.0,61,67,2,SHK 223
2755 - CL 101 Computer Literacy,HY2 ,5.0,61,67,3,SHK 223
2755 - CL 101 Computer Literacy,HY2 ,5.0,61,67,4,SHK 223
2756 - CL 101 Computer Literacy,HY3 ,5.0,75,81,1,SHK 223
2756 - CL 101 Computer Literacy,HY3 ,5.0,75,81,2,SHK 223
2756 - CL 101 Computer Literacy,HY3 ,5.0,75,81,3,SHK 223
2756 - CL 101 Computer Literacy,HY3 ,5.0,75,81,4,SHK 223
2753 - CL 101 Computer Literacy,HYB ,5.0,61,67,1,SHK 223
2753 - CL 101 Computer Literacy,HYB ,5.0,61,67,2,SHK 223
2753 - CL 101 Computer Literacy,HYB ,5.0,61,67,3,SHK 223
2753 - CL 101 Computer Literacy,HYB ,5.0,61,67,4,SHK 223
2760 - CL 101 Computer Literacy,MH  ,5.0,105,118,1,TYE 295
2760 - CL 101 Computer Literacy,MH  ,5.0,105,118,3,TYE 295
2759 - CL 101 Computer Literacy,S   ,5.0,103,116,2,OLY 129
2759 - CL 101 Computer Literacy,S   ,5.0,103,116,4,OLY 129
2765 - CL 102 Using the Computer and Managing Files,HY  ,2.0,82,88,1,OLY 129
2769 - CL 102 Using the Computer and Managing Files,MH  ,2.0,105,118,1,TYE 295
2769 - CL 102 Using the Computer and Managing Files,MH  ,2.0,105,118,3,TYE 295
2770 - CL 103 Word Processing,HY  ,2.0,82,88,1,OLY 130
2773 - CL 103 Word Processing,MH  ,2.0,105,118,1,TYE 130
2773 - CL 103 Word Processing,MH  ,2.0,105,118,3,TYE 130
2780 - CL 104 Spreadsheets,HY  ,2.0,82,88,1,OLY 130
2784 - CL 104 Spreadsheets,MH  ,2.0,105,117,1,TYE 295
2784 - CL 104 Spreadsheets,MH  ,2.0,105,117,3,TYE 295
2785 - CL 105 Databases,HY  ,2.0,82,88,1,OLY 130
2789 - CL 105 Databases,MH  ,2.0,105,118,1,TYE 295
2789 - CL 105 Databases,MH  ,2.0,105,118,3,TYE 295
2790 - CL 106 PowerPoint,HY  ,2.0,82,88,1,OLY 130
2794 - CL 106 PowerPoint,MH  ,2.0,105,118,1,TYE 295
2794 - CL 106 PowerPoint,MH  ,2.0,105,118,3,TYE 295
2795 - CL 107 Fundamental Concepts of Basic Computer Systems,HY  ,2.0,82,88,1,OLY 130
2799 - CL 107 Fundamental Concepts of Basic Computer Systems,MH  ,2.0,105,118,1,TYE 295
2799 - CL 107 Fundamental Concepts of Basic Computer Systems,MH  ,2.0,105,118,3,TYE 295
2804 - CL 110 Managing Internet Communication,HY  ,5.0,61,67,1,OLY 129
2804 - CL 110 Managing Internet Communication,HY  ,5.0,61,67,2,OLY 129
2804 - CL 110 Managing Internet Communication,HY  ,5.0,61,67,3,OLY 129
2804 - CL 110 Managing Internet Communication,HY  ,5.0,61,67,4,OLY 129
2646 - CMST 204D Intercultural Communication,HY  ,5.0,61,70,2,GWH 168
2646 - CMST 204D Intercultural Communication,HY  ,5.0,61,70,4,GWH 168
2682 - CMST 223 Public Speaking for Educators,A   ,5.0,68,74,1,GWH 152
2682 - CMST 223 Public Speaking for Educators,A   ,5.0,68,74,2,GWH 152
2682 - CMST 223 Public Speaking for Educators,A   ,5.0,68,74,3,GWH 152
2682 - CMST 223 Public Speaking for Educators,A   ,5.0,68,74,4,GWH 152
2643 - CMST& 102 Introduction to Mass Media,HY  ,5.0,103,118,1,WHI 341
2664 - CMST& 210 Interpersonal Communication,S   ,5.0,103,116,1,GWH 368
2664 - CMST& 210 Interpersonal Communication,S   ,5.0,103,116,3,GWH 368
2666 - CMST& 210 Interpersonal Communication,T   ,5.0,117,130,2,GWH 372
2666 - CMST& 210 Interpersonal Communication,T   ,5.0,117,130,4,GWH 372
2670 - CMST& 220 Public Speaking,A   ,5.0,54,60,1,GWH 372
2670 - CMST& 220 Public Speaking,A   ,5.0,54,60,2,GWH 372
2670 - CMST& 220 Public Speaking,A   ,5.0,54,60,3,GWH 372
2670 - CMST& 220 Public Speaking,A   ,5.0,54,60,4,GWH 372
2672 - CMST& 220 Public Speaking,B   ,5.0,61,67,1,GWH 372
2672 - CMST& 220 Public Speaking,B   ,5.0,61,67,2,GWH 372
2672 - CMST& 220 Public Speaking,B   ,5.0,61,67,3,GWH 372
2672 - CMST& 220 Public Speaking,B   ,5.0,61,67,4,GWH 372
2674 - CMST& 220 Public Speaking,C   ,5.0,68,74,1,GWH 372
2674 - CMST& 220 Public Speaking,C   ,5.0,68,74,2,GWH 372
2674 - CMST& 220 Public Speaking,C   ,5.0,68,74,3,GWH 372
2674 - CMST& 220 Public Speaking,C   ,5.0,68,74,4,GWH 372
2676 - CMST& 220 Public Speaking,D   ,5.0,75,88,2,GWH 372
2676 - CMST& 220 Public Speaking,D   ,5.0,75,88,4,GWH 372
