CourseNumber,Section,StartTimeID,EndTimeID,DayID,QuarterID,Year,Status
ACCT 110,HY  ,61,67,2,1,-1,-1
ACCT 110,HY  ,61,67,4,1,-1,-1
ACCT 110,HY1 ,61,67,1,1,-1,-1
ACCT 110,HY1 ,61,67,3,1,-1,-1
ACCT 210,HY  ,44,53,1,1,-1,-1
ACCT 210,HY  ,44,53,3,1,-1,-1
ACCT& 201,HY1 ,54,67,2,1,-1,-1
ACCT& 201,HY1 ,54,67,4,1,-1,-1
ACCT& 201,HY2 ,47,60,1,1,-1,-1
ACCT& 201,HY2 ,47,60,3,1,-1,-1
ACCT& 201,MO  ,77,90,1,1,-1,-1
ACCT& 201,MO  ,77,90,3,1,-1,-1
ACCT& 202,HY  ,54,67,1,1,-1,-1
ACCT& 202,HY  ,54,67,3,1,-1,-1
AEP 067,A   ,61,69,1,1,-1,-1
AEP 067,A   ,61,69,3,1,-1,-1
AEP 067,B   ,61,69,2,1,-1,-1
AEP 067,B   ,61,69,4,1,-1,-1
AEP 077,A   ,54,59,1,1,-1,-1
AEP 077,A   ,54,59,2,1,-1,-1
AEP 077,A   ,54,59,3,1,-1,-1
AEP 077,A   ,54,59,4,1,-1,-1
AEP 077,B   ,54,59,1,1,-1,-1
AEP 077,B   ,54,59,2,1,-1,-1
AEP 077,B   ,54,59,3,1,-1,-1
AEP 077,B   ,54,59,4,1,-1,-1
AEP 097,A   ,75,81,1,1,-1,-1
AEP 097,A   ,75,81,2,1,-1,-1
AEP 097,A   ,75,81,3,1,-1,-1
AEP 097,A   ,75,81,4,1,-1,-1
AEP 097,B   ,75,81,1,1,-1,-1
AEP 097,B   ,75,81,2,1,-1,-1
AEP 097,B   ,75,81,3,1,-1,-1
AEP 097,B   ,75,81,4,1,-1,-1
AEP 098,A   ,61,67,1,1,-1,-1
AEP 098,A   ,61,67,2,1,-1,-1
AEP 098,A   ,61,67,3,1,-1,-1
AEP 098,A   ,61,67,4,1,-1,-1
AEP 098,B   ,75,81,1,1,-1,-1
AEP 098,B   ,75,81,2,1,-1,-1
AEP 098,B   ,75,81,3,1,-1,-1
AEP 098,B   ,75,81,4,1,-1,-1
ANTH 116D,HY  ,61,72,2,1,-1,-1
ANTH 116D,HY  ,61,72,4,1,-1,-1
ANTH& 115,HY  ,61,72,1,1,-1,-1
ANTH& 115,HY  ,61,72,3,1,-1,-1
ANTH& 206D,A   ,47,53,1,1,-1,-1
ANTH& 206D,A   ,47,53,2,1,-1,-1
ANTH& 206D,A   ,47,53,3,1,-1,-1
ANTH& 206D,A   ,47,53,4,1,-1,-1
ART 110,A   ,49,60,1,1,-1,-1
ART 110,A   ,49,60,3,1,-1,-1
ART 110,A   ,49,60,5,1,-1,-1
ART 110,B   ,61,72,1,1,-1,-1
ART 110,B   ,61,72,3,1,-1,-1
ART 110,B   ,61,72,5,1,-1,-1
ART 110,S   ,110,127,2,1,-1,-1
ART 110,S   ,110,127,4,1,-1,-1
ART 113,A   ,55,77,5,1,-1,-1
ART 114,A   ,55,77,5,1,-1,-1
ART 115,B   ,82,99,1,1,-1,-1
ART 115,B   ,82,99,3,1,-1,-1
ART 123,A   ,61,78,1,1,-1,-1
ART 123,A   ,61,78,3,1,-1,-1
ART 124D,HY1 ,61,72,1,1,-1,-1
ART 124D,HY1 ,61,72,3,1,-1,-1
ART 124D,HY2 ,61,72,2,1,-1,-1
ART 124D,HY2 ,61,72,4,1,-1,-1
ART 124D,MO  ,91,104,2,1,-1,-1
ART 124D,MO  ,91,104,4,1,-1,-1
ART 200,A   ,82,99,2,1,-1,-1
ART 200,A   ,82,99,4,1,-1,-1
ART 201,A   ,82,99,2,1,-1,-1
ART 201,A   ,82,99,4,1,-1,-1
ART 230,CS  ,109,133,4,1,-1,-1
ART 231,CS  ,109,133,3,1,-1,-1
ART 240,S   ,103,120,1,1,-1,-1
ART 240,S   ,103,120,3,1,-1,-1
ART 241,S   ,103,120,1,1,-1,-1
ART 241,S   ,103,120,3,1,-1,-1
ART 242,S   ,103,120,1,1,-1,-1
ART 242,S   ,103,120,3,1,-1,-1
ART 243,S   ,103,120,1,1,-1,-1
ART 243,S   ,103,120,3,1,-1,-1
ART 270,S   ,110,127,2,1,-1,-1
ART 270,S   ,110,127,4,1,-1,-1
ART 271,S   ,110,127,2,1,-1,-1
ART 271,S   ,110,127,4,1,-1,-1
ART 272,S   ,110,127,2,1,-1,-1
ART 272,S   ,110,127,4,1,-1,-1
ART 275,A   ,97,103,2,1,-1,-1
ART 275,A   ,97,103,4,1,-1,-1
ART 295,HY  ,61,72,2,1,-1,-1
ART 295,HY  ,61,72,4,1,-1,-1
ASL& 221,CE  ,103,116,1,1,-1,-1
ASL& 221,CE  ,103,116,3,1,-1,-1
ASTR& 101,A   ,61,72,1,1,-1,-1
ASTR& 101,A   ,61,72,3,1,-1,-1
ASTR& 101,A   ,61,72,5,1,-1,-1
ATM S,A   ,77,94,2,1,-1,-1
ATM S,A   ,77,94,4,1,-1,-1
BIOL 105,HY  ,75,80,1,1,-1,-1
BIOL 105,HY  ,75,80,2,1,-1,-1
BIOL 105,HY  ,75,80,3,1,-1,-1
BIOL 105,HY  ,75,80,4,1,-1,-1
BIOL 107,S   ,103,120,2,1,-1,-1
BIOL 107,S   ,103,120,4,1,-1,-1
BIOL& 100,B   ,49,60,2,1,-1,-1
BIOL& 100,B   ,49,60,4,1,-1,-1
BIOL& 100,MO  ,105,123,1,1,-1,-1
BIOL& 100,MO  ,105,123,3,1,-1,-1
BIOL& 211,B   ,49,54,1,1,-1,-1
BIOL& 211,B   ,49,54,5,1,-1,-1
BIOL& 211,C   ,61,66,1,1,-1,-1
BIOL& 211,D   ,61,66,1,1,-1,-1
BIOL& 211,LC1 ,67,72,1,1,-1,-1
BIOL& 211,LC1 ,67,72,2,1,-1,-1
BIOL& 211,LC1 ,67,72,3,1,-1,-1
BIOL& 211,LC1 ,67,72,4,1,-1,-1
BIOL& 211,LC2 ,67,72,1,1,-1,-1
BIOL& 211,LC2 ,67,72,2,1,-1,-1
BIOL& 211,LC2 ,67,72,3,1,-1,-1
BIOL& 211,LC2 ,67,72,4,1,-1,-1
BIOL& 211P,PS1 ,55,60,1,1,-1,-1
BIOL& 211P,PS2 ,67,72,1,1,-1,-1
BIOL& 221,A   ,61,66,1,1,-1,-1
BIOL& 221,A   ,61,66,5,1,-1,-1
BIOL& 221,B   ,61,66,1,1,-1,-1
BIOL& 221,B   ,61,66,5,1,-1,-1
BIOL& 221P,PS1 ,67,72,1,1,-1,-1
BIOL& 223,A   ,55,60,1,1,-1,-1
BIOL& 223,A   ,55,60,2,1,-1,-1
BIOL& 223,A   ,55,60,3,1,-1,-1
BIOL& 223,A   ,55,60,4,1,-1,-1
BIOL& 232,B   ,49,59,2,1,-1,-1
BIOL& 232,B   ,49,59,3,1,-1,-1
BIOL& 232,B   ,49,59,4,1,-1,-1
BIOL& 232,C   ,61,72,2,1,-1,-1
BIOL& 232,C   ,61,72,4,1,-1,-1
BIOL& 260,S   ,103,114,2,1,-1,-1
BIOL& 260,S   ,103,114,4,1,-1,-1
BOT 115D,A   ,61,72,2,1,-1,-1
BOT 115D,A   ,61,72,4,1,-1,-1
BOT 115D,B   ,61,72,2,1,-1,-1
BOT 115D,B   ,61,72,4,1,-1,-1
BT 100,HY  ,54,60,1,1,-1,-1
BT 100,HY  ,54,60,2,1,-1,-1
BT 100,HY  ,54,60,3,1,-1,-1
BT 100,HY  ,54,60,4,1,-1,-1
BT 100,MH  ,105,118,1,1,-1,-1
BT 100,MH  ,105,118,3,1,-1,-1
BT 103,HY  ,82,88,1,1,-1,-1
BT 105,S   ,103,116,2,1,-1,-1
BT 105,S   ,103,116,4,1,-1,-1
BT 115,HY  ,68,74,1,1,-1,-1
BT 115,HY  ,68,74,2,1,-1,-1
BT 115,HY  ,68,74,3,1,-1,-1
BT 115,HY  ,68,74,4,1,-1,-1
BT 130,T   ,117,130,2,1,-1,-1
BT 130,T   ,117,130,4,1,-1,-1
BT 145,HY  ,54,60,1,1,-1,-1
BT 145,HY  ,54,60,2,1,-1,-1
BT 145,HY  ,54,60,3,1,-1,-1
BT 145,HY  ,54,60,4,1,-1,-1
BT 146,HY  ,54,60,1,1,-1,-1
BT 146,HY  ,54,60,2,1,-1,-1
BT 146,HY  ,54,60,3,1,-1,-1
BT 146,HY  ,54,60,4,1,-1,-1
BT 147,HY  ,54,60,1,1,-1,-1
BT 147,HY  ,54,60,2,1,-1,-1
BT 147,HY  ,54,60,3,1,-1,-1
BT 147,HY  ,54,60,4,1,-1,-1
BT 175,HY  ,75,88,2,1,-1,-1
BT 175,HY  ,75,88,4,1,-1,-1
BT 180,HY  ,75,81,1,1,-1,-1
BT 180,HY  ,75,81,2,1,-1,-1
BT 180,HY  ,75,81,3,1,-1,-1
BT 180,HY  ,75,81,4,1,-1,-1
BT 219,T   ,117,130,2,1,-1,-1
BT 219,T   ,117,130,4,1,-1,-1
BT 240,T   ,117,130,2,1,-1,-1
BT 240,T   ,117,130,4,1,-1,-1
BT 242,HY  ,68,74,1,1,-1,-1
BT 242,HY  ,68,74,2,1,-1,-1
BT 242,HY  ,68,74,3,1,-1,-1
BT 242,HY  ,68,74,4,1,-1,-1
BT 242,MH  ,105,118,1,1,-1,-1
BT 242,MH  ,105,118,3,1,-1,-1
BT 252,S   ,103,116,2,1,-1,-1
BT 252,S   ,103,116,4,1,-1,-1
BUS 104,HY  ,61,67,1,1,-1,-1
BUS 104,HY  ,61,67,2,1,-1,-1
BUS 104,HY  ,61,67,3,1,-1,-1
BUS 104,HY  ,61,67,4,1,-1,-1
BUS 105,HY  ,54,60,2,1,-1,-1
BUS 105,HY  ,54,60,4,1,-1,-1
BUS 110D,HY1 ,54,60,1,1,-1,-1
BUS 110D,HY1 ,54,60,2,1,-1,-1
BUS 110D,HY1 ,54,60,3,1,-1,-1
BUS 110D,HY1 ,54,60,4,1,-1,-1
BUS 110D,HY2 ,75,81,1,1,-1,-1
BUS 110D,HY2 ,75,81,2,1,-1,-1
BUS 110D,HY2 ,75,81,3,1,-1,-1
BUS 110D,HY2 ,75,81,4,1,-1,-1
BUS 130,HY2 ,68,74,1,1,-1,-1
BUS 130,HY2 ,68,74,2,1,-1,-1
BUS 130,HY2 ,68,74,3,1,-1,-1
BUS 130,HY2 ,68,74,4,1,-1,-1
BUS 130,HYB ,68,74,1,1,-1,-1
BUS 130,HYB ,68,74,2,1,-1,-1
BUS 130,HYB ,68,74,3,1,-1,-1
BUS 130,HYB ,68,74,4,1,-1,-1
BUS 130,S   ,103,116,2,1,-1,-1
BUS 130,S   ,103,116,4,1,-1,-1
BUS 150,HY  ,68,74,2,1,-1,-1
BUS 150,HY  ,68,74,4,1,-1,-1
BUS 154,HY  ,75,88,1,1,-1,-1
BUS 154,HY  ,75,88,3,1,-1,-1
BUS 165,HY1 ,68,74,1,1,-1,-1
BUS 165,HY1 ,68,74,2,1,-1,-1
BUS 165,HY1 ,68,74,3,1,-1,-1
BUS 165,HY1 ,68,74,4,1,-1,-1
BUS 295,S   ,103,116,2,1,-1,-1
BUS 295,S   ,103,116,4,1,-1,-1
BUS& 101,HY1 ,54,60,1,1,-1,-1
BUS& 101,HY1 ,54,60,3,1,-1,-1
BUS& 101,HY2 ,68,74,1,1,-1,-1
BUS& 101,HY2 ,68,74,3,1,-1,-1
BUS& 101,HY3 ,61,67,1,1,-1,-1
BUS& 101,HY3 ,61,67,3,1,-1,-1
BUS& 101,HY4 ,61,67,2,1,-1,-1
BUS& 101,HY4 ,61,67,4,1,-1,-1
BUS& 101,HY5 ,47,53,2,1,-1,-1
BUS& 101,HY5 ,47,53,4,1,-1,-1
BUS& 101,MH  ,105,118,2,1,-1,-1
BUS& 101,MH  ,105,118,4,1,-1,-1
BUS& 201,HY  ,68,74,1,1,-1,-1
BUS& 201,HY  ,68,74,2,1,-1,-1
BUS& 201,HY  ,68,74,3,1,-1,-1
BUS& 201,HY  ,68,74,4,1,-1,-1
CHEM& 121,LC1 ,61,66,1,1,-1,-1
CHEM& 121,LC1 ,61,66,2,1,-1,-1
CHEM& 121,LC1 ,61,66,3,1,-1,-1
CHEM& 121,LC1 ,61,66,4,1,-1,-1
CHEM& 121,LC2 ,61,66,1,1,-1,-1
CHEM& 121,LC2 ,61,66,2,1,-1,-1
CHEM& 121,LC2 ,61,66,3,1,-1,-1
CHEM& 121,LC2 ,61,66,4,1,-1,-1
CHEM& 140,A   ,49,60,1,1,-1,-1
CHEM& 140,A   ,49,60,3,1,-1,-1
CHEM& 140,HY  ,55,60,4,1,-1,-1
CHEM& 140,S   ,107,118,2,1,-1,-1
CHEM& 140,S   ,107,118,4,1,-1,-1
CHEM& 161,F   ,88,99,1,1,-1,-1
CHEM& 161,F   ,88,99,3,1,-1,-1
CHEM& 162,A   ,61,66,1,1,-1,-1
CHEM& 162,A   ,61,66,2,1,-1,-1
CHEM& 162,A   ,61,66,3,1,-1,-1
CHEM& 162,A   ,61,66,4,1,-1,-1
CHEM& 162,B   ,61,66,1,1,-1,-1
CHEM& 162,B   ,61,66,2,1,-1,-1
CHEM& 162,B   ,61,66,3,1,-1,-1
CHEM& 162,B   ,61,66,4,1,-1,-1
CHEM& 261,B   ,75,86,1,1,-1,-1
CHEM& 261,B   ,75,86,3,1,-1,-1
CHIN& 121,A   ,47,60,2,1,-1,-1
CHIN& 121,A   ,47,60,4,1,-1,-1
CJ 103,A   ,61,67,1,1,-1,-1
CJ 103,A   ,61,67,2,1,-1,-1
CJ 103,A   ,61,67,3,1,-1,-1
CJ 103,A   ,61,67,4,1,-1,-1
CJ 203,HY  ,75,84,1,1,-1,-1
CJ 203,HY  ,75,84,3,1,-1,-1
CJ& 101,HY1 ,49,58,1,1,-1,-1
CJ& 101,HY1 ,49,58,3,1,-1,-1
CJ& 101,HY2 ,61,70,1,1,-1,-1
CJ& 101,HY2 ,61,70,3,1,-1,-1
CJ& 110,HY  ,75,84,1,1,-1,-1
CJ& 110,HY  ,75,84,3,1,-1,-1
CL 101,HY1 ,54,60,1,1,-1,-1
CL 101,HY1 ,54,60,2,1,-1,-1
CL 101,HY1 ,54,60,3,1,-1,-1
CL 101,HY1 ,54,60,4,1,-1,-1
CL 101,HY2 ,61,67,1,1,-1,-1
CL 101,HY2 ,61,67,2,1,-1,-1
CL 101,HY2 ,61,67,3,1,-1,-1
CL 101,HY2 ,61,67,4,1,-1,-1
CL 101,HY3 ,75,81,1,1,-1,-1
CL 101,HY3 ,75,81,2,1,-1,-1
CL 101,HY3 ,75,81,3,1,-1,-1
CL 101,HY3 ,75,81,4,1,-1,-1
CL 101,HYB ,61,67,1,1,-1,-1
CL 101,HYB ,61,67,2,1,-1,-1
CL 101,HYB ,61,67,3,1,-1,-1
CL 101,HYB ,61,67,4,1,-1,-1
CL 101,MH  ,105,118,1,1,-1,-1
CL 101,MH  ,105,118,3,1,-1,-1
CL 101,S   ,103,116,2,1,-1,-1
CL 101,S   ,103,116,4,1,-1,-1
CL 102,HY  ,82,88,1,1,-1,-1
CL 102,MH  ,105,118,1,1,-1,-1
CL 102,MH  ,105,118,3,1,-1,-1
CL 103,HY  ,82,88,1,1,-1,-1
CL 103,MH  ,105,118,1,1,-1,-1
CL 103,MH  ,105,118,3,1,-1,-1
CL 104,HY  ,82,88,1,1,-1,-1
CL 104,MH  ,105,117,1,1,-1,-1
CL 104,MH  ,105,117,3,1,-1,-1
CL 105,HY  ,82,88,1,1,-1,-1
CL 105,MH  ,105,118,1,1,-1,-1
CL 105,MH  ,105,118,3,1,-1,-1
CL 106,HY  ,82,88,1,1,-1,-1
CL 106,MH  ,105,118,1,1,-1,-1
CL 106,MH  ,105,118,3,1,-1,-1
CL 107,HY  ,82,88,1,1,-1,-1
CL 107,MH  ,105,118,1,1,-1,-1
CL 107,MH  ,105,118,3,1,-1,-1
CL 110,HY  ,61,67,1,1,-1,-1
CL 110,HY  ,61,67,2,1,-1,-1
CL 110,HY  ,61,67,3,1,-1,-1
CL 110,HY  ,61,67,4,1,-1,-1
CMST 204D,HY  ,61,70,2,1,-1,-1
CMST 204D,HY  ,61,70,4,1,-1,-1
CMST 223,A   ,68,74,1,1,-1,-1
CMST 223,A   ,68,74,2,1,-1,-1
CMST 223,A   ,68,74,3,1,-1,-1
CMST 223,A   ,68,74,4,1,-1,-1
CMST& 102,HY  ,103,118,1,1,-1,-1
CMST& 210,S   ,103,116,1,1,-1,-1
CMST& 210,S   ,103,116,3,1,-1,-1
CMST& 210,T   ,117,130,2,1,-1,-1
CMST& 210,T   ,117,130,4,1,-1,-1
CMST& 220,A   ,54,60,1,1,-1,-1
CMST& 220,A   ,54,60,2,1,-1,-1
CMST& 220,A   ,54,60,3,1,-1,-1
CMST& 220,A   ,54,60,4,1,-1,-1
CMST& 220,B   ,61,67,1,1,-1,-1
CMST& 220,B   ,61,67,2,1,-1,-1
CMST& 220,B   ,61,67,3,1,-1,-1
CMST& 220,B   ,61,67,4,1,-1,-1
CMST& 220,C   ,68,74,1,1,-1,-1
CMST& 220,C   ,68,74,2,1,-1,-1
CMST& 220,C   ,68,74,3,1,-1,-1
CMST& 220,C   ,68,74,4,1,-1,-1
CMST& 220,D   ,75,88,2,1,-1,-1
CMST& 220,D   ,75,88,4,1,-1,-1
CMST& 220,MO  ,49,62,1,1,-1,-1
CMST& 220,MO  ,49,62,3,1,-1,-1
CMST& 220,S   ,103,116,2,1,-1,-1
CMST& 220,S   ,103,116,4,1,-1,-1
CMST& 220,T   ,117,130,1,1,-1,-1
CMST& 220,T   ,117,130,3,1,-1,-1
CMST& 230,HY  ,61,72,1,1,-1,-1
CMST& 230,HY  ,61,72,3,1,-1,-1
COLL 101,B   ,48,53,2,1,-1,-1
COLL 101,B   ,48,53,4,1,-1,-1
COLL 101,F   ,55,60,1,1,-1,-1
COLL 101,F   ,55,60,2,1,-1,-1
COLL 101,F   ,55,60,3,1,-1,-1
COLL 101,F   ,55,60,4,1,-1,-1
COLL 101,HY3 ,56,74,2,1,-1,-1
COLL 101,HY3 ,56,74,4,1,-1,-1
COLL 101,M   ,75,86,2,1,-1,-1
COLL 101,M   ,75,86,4,1,-1,-1
COLL 101,MOH ,77,84,2,1,-1,-1
COLL 101,MOH ,77,84,4,1,-1,-1
COLL 101,O   ,75,86,2,1,-1,-1
COLL 101,O   ,75,86,4,1,-1,-1
COLL 101,P   ,82,88,2,1,-1,-1
COLL 101,P   ,82,88,4,1,-1,-1
COLL 101,T   ,97,102,1,1,-1,-1
COLL 101,T   ,97,102,3,1,-1,-1
COLL 101,U   ,104,114,2,1,-1,-1
COSMT 112,HY  ,49,59,2,1,-1,-1
COSMT 120,HY  ,77,85,2,1,-1,-1
COSMT 201,A   ,49,97,1,1,-1,-1
COSMT 201,A   ,49,97,3,1,-1,-1
COSMT 201,A   ,49,97,4,1,-1,-1
COSMT 201,A   ,49,97,5,1,-1,-1
COSMT 201,C   ,49,73,1,1,-1,-1
COSMT 201,C   ,49,73,5,1,-1,-1
COSMT 204,A   ,49,97,1,1,-1,-1
COSMT 204,A   ,49,97,2,1,-1,-1
COSMT 204,A   ,49,97,3,1,-1,-1
COSMT 204,A   ,49,97,5,1,-1,-1
COSMT 204,B   ,49,109,2,1,-1,-1
COSMT 204,B   ,49,109,4,1,-1,-1
COSMT 204,B   ,49,109,7,1,-1,-1
COSMT 206,A   ,49,97,1,1,-1,-1
COSMT 206,A   ,49,97,2,1,-1,-1
COSMT 206,A   ,49,97,3,1,-1,-1
COSMT 206,A   ,49,97,5,1,-1,-1
COSMT 206,B   ,49,109,7,1,-1,-1
CS 110,B   ,51,59,1,1,-1,-1
CS 110,B   ,51,59,2,1,-1,-1
CS 110,B   ,51,59,3,1,-1,-1
CS 110,B   ,51,59,4,1,-1,-1
CS 110,C   ,61,69,1,1,-1,-1
CS 110,C   ,61,69,2,1,-1,-1
CS 110,C   ,61,69,3,1,-1,-1
CS 110,C   ,61,69,4,1,-1,-1
CS 110,S   ,103,119,2,1,-1,-1
CS 110,S   ,103,119,4,1,-1,-1
CS 132,A   ,75,91,2,1,-1,-1
CS 132,A   ,75,91,4,1,-1,-1
CS 260,A   ,75,91,2,1,-1,-1
CS 260,A   ,75,91,4,1,-1,-1
CS& 131,A   ,61,69,1,1,-1,-1
CS& 131,A   ,61,69,2,1,-1,-1
CS& 131,A   ,61,69,3,1,-1,-1
CS& 131,A   ,61,69,4,1,-1,-1
CS& 131,B   ,75,91,1,1,-1,-1
CS& 131,B   ,75,91,3,1,-1,-1
CS& 131,S   ,103,119,1,1,-1,-1
CS& 131,S   ,103,119,3,1,-1,-1
CS& 141,A   ,75,91,1,1,-1,-1
CS& 141,A   ,75,91,3,1,-1,-1
CT 101,S   ,103,122,1,1,-1,-1
CT 101,S   ,103,122,3,1,-1,-1
CT 102,A   ,47,81,1,1,-1,-1
CT 102,A   ,47,81,2,1,-1,-1
CT 102,A   ,47,81,3,1,-1,-1
CT 102,A   ,47,81,4,1,-1,-1
DEVED 096,A   ,75,81,1,1,-1,-1
DEVED 096,A   ,75,81,2,1,-1,-1
DEVED 096,A   ,75,81,3,1,-1,-1
DEVED 096,A   ,75,81,4,1,-1,-1
DEVED 099,A   ,82,87,1,1,-1,-1
DEVED 099,A   ,82,87,2,1,-1,-1
DEVED 099,A   ,82,87,3,1,-1,-1
DEVED 099,A   ,82,87,4,1,-1,-1
DEVED 100,A   ,82,87,1,1,-1,-1
DEVED 100,A   ,82,87,2,1,-1,-1
DEVED 100,A   ,82,87,3,1,-1,-1
DEVED 100,A   ,82,87,4,1,-1,-1
DEVED 100,B   ,82,87,1,1,-1,-1
DEVED 100,B   ,82,87,2,1,-1,-1
DEVED 100,B   ,82,87,3,1,-1,-1
DEVED 100,B   ,82,87,4,1,-1,-1
DEVED 104,A   ,54,60,1,1,-1,-1
DEVED 104,A   ,54,60,2,1,-1,-1
DEVED 104,A   ,54,60,3,1,-1,-1
DEVED 104,A   ,54,60,4,1,-1,-1
DRMA 100,A   ,82,97,1,1,-1,-1
DRMA 100,A   ,82,97,2,1,-1,-1
DRMA 100,A   ,82,97,3,1,-1,-1
DRMA 100,A   ,82,97,4,1,-1,-1
DRMA 102,HY  ,61,66,1,1,-1,-1
DRMA 102,HY  ,61,66,2,1,-1,-1
DRMA 102,HY  ,61,66,3,1,-1,-1
DRMA 102,HY  ,61,66,4,1,-1,-1
DRMA 130,HY  ,68,73,1,1,-1,-1
DRMA 130,HY  ,68,73,2,1,-1,-1
DRMA 130,HY  ,68,73,3,1,-1,-1
DRMA 130,HY  ,68,73,4,1,-1,-1
ECED& 120,HY  ,106,116,2,1,-1,-1
ECON 101D,MH  ,63,76,2,1,-1,-1
ECON 101D,MH  ,63,76,4,1,-1,-1
ECON& 201,HY  ,54,60,1,1,-1,-1
ECON& 201,HY  ,54,60,2,1,-1,-1
ECON& 201,HY  ,54,60,3,1,-1,-1
ECON& 201,HY  ,54,60,4,1,-1,-1
ECON& 202,HY  ,61,67,1,1,-1,-1
ECON& 202,HY  ,61,67,2,1,-1,-1
ECON& 202,HY  ,61,67,3,1,-1,-1
ECON& 202,HY  ,61,67,4,1,-1,-1
EDUC 256,HY1 ,86,91,2,1,-1,-1
EDUC 256,HY2 ,86,91,2,1,-1,-1
EDUC 256,HY3 ,86,91,2,1,-1,-1
EDUC& 202,HY1 ,75,85,2,1,-1,-1
EDUC& 202,HY1 ,75,85,4,1,-1,-1
EDUC& 202,HY2 ,103,116,1,1,-1,-1
ELA 010,A   ,61,74,1,1,-1,-1
ELA 010,A   ,61,74,2,1,-1,-1
ELA 010,A   ,61,74,3,1,-1,-1
ELA 010,A   ,61,74,4,1,-1,-1
ELA 010,MO1 ,110,131,2,1,-1,-1
ELA 010,MO1 ,110,131,3,1,-1,-1
ELA 010,MO1 ,110,131,4,1,-1,-1
ELA 010,MR1 ,110,128,2,1,-1,-1
ELA 010,MR1 ,110,128,3,1,-1,-1
ELA 010,MR1 ,110,128,4,1,-1,-1
ELA 010,S   ,110,128,2,1,-1,-1
ELA 010,S   ,110,128,3,1,-1,-1
ELA 010,S   ,110,128,4,1,-1,-1
ELA 020,A   ,61,74,1,1,-1,-1
ELA 020,A   ,61,74,2,1,-1,-1
ELA 020,A   ,61,74,3,1,-1,-1
ELA 020,A   ,61,74,4,1,-1,-1
ELA 020,B   ,77,90,1,1,-1,-1
ELA 020,B   ,77,90,2,1,-1,-1
ELA 020,B   ,77,90,3,1,-1,-1
ELA 020,B   ,77,90,4,1,-1,-1
ELA 020,MO1 ,110,131,2,1,-1,-1
ELA 020,MO1 ,110,131,3,1,-1,-1
ELA 020,MO1 ,110,131,4,1,-1,-1
ELA 020,MO2 ,110,131,2,1,-1,-1
ELA 020,MO2 ,110,131,3,1,-1,-1
ELA 020,MO2 ,110,131,4,1,-1,-1
ELA 020,MR2 ,110,128,2,1,-1,-1
ELA 020,MR2 ,110,128,3,1,-1,-1
ELA 020,MR2 ,110,128,4,1,-1,-1
ELA 020,S   ,110,128,2,1,-1,-1
ELA 020,S   ,110,128,3,1,-1,-1
ELA 020,S   ,110,128,4,1,-1,-1
ELA 020,T   ,110,128,2,1,-1,-1
ELA 020,T   ,110,128,3,1,-1,-1
ELA 020,T   ,110,128,4,1,-1,-1
ELA 030,A   ,61,74,1,1,-1,-1
ELA 030,A   ,61,74,2,1,-1,-1
ELA 030,A   ,61,74,3,1,-1,-1
ELA 030,A   ,61,74,4,1,-1,-1
ELA 030,B   ,77,90,1,1,-1,-1
ELA 030,B   ,77,90,2,1,-1,-1
ELA 030,B   ,77,90,3,1,-1,-1
ELA 030,B   ,77,90,4,1,-1,-1
ELA 030,MO2 ,110,131,2,1,-1,-1
ELA 030,MO2 ,110,131,3,1,-1,-1
ELA 030,MO2 ,110,131,4,1,-1,-1
ELA 030,MR3 ,110,128,2,1,-1,-1
ELA 030,MR3 ,110,128,3,1,-1,-1
ELA 030,MR3 ,110,128,4,1,-1,-1
ELA 030,T   ,110,128,2,1,-1,-1
ELA 030,T   ,110,128,3,1,-1,-1
ELA 030,T   ,110,128,4,1,-1,-1
EMS 151,S   ,112,133,1,1,-1,-1
EMS 151,S   ,112,133,3,1,-1,-1
ENG T 100,S   ,103,119,2,1,-1,-1
ENG T 100,S   ,103,119,4,1,-1,-1
ENG T 101,A   ,83,97,2,1,-1,-1
ENG T 101,A   ,83,97,4,1,-1,-1
ENG T 102,S   ,83,97,2,1,-1,-1
ENG T 102,S   ,83,97,4,1,-1,-1
